android.permission.WRITE_SYNC_SETTINGS,android.permission.GET_ACCOUNTS,android.permission.READ_PHONE_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_WIFI_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.VIBRATE,android.permission.WAKE_LOCK,android.permission.SET_WALLPAPER,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,android.permission.BLUETOOTH,com.android.launcher.permission.READ_SETTINGS,android.permission.WRITE_SETTINGS,android.permission.RECORD_AUDIO,android.permission.GET_TASKS,class
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1
0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1
0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1
0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1
0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1
0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1
0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1
0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1
0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1
0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1
